restaurant_id,text,rating,location,business_name,business_price,business_review_count,business_display_address,business_display_phone,business_categories,cleaned_text,tokens,top_topic_labels,topics,sentiment,bigrams,trigrams
FON3TceJNsTC0I0mzBwOKg,"This is one of my family's favorite lunch/happy hour spots when we visit NYC and I hate to say it, but we were disappointed this time. 

We got there a...",0.0,New York City,FIG & OLIVE,$$$,1273,"['10 E 52nd St', 'New York, NY 10022']",(212) 319-2002,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]","this is one of my family favorite lunchhappy hour spots when we visit ny and i hate to say it but we were disappointed this time 

we got there a","['family', 'favorite', 'lunchhappy', 'hour', 'spot', 'ny', 'time']","[['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],0,"['family_favorite', 'lunchhappy_hour', 'spot_ny', 'time']","['family_favorite', 'lunchhappy_hour', 'spot_ny', 'time']"
H3KB1EigcCQU9sbQCi-6kg,"I have always enjoyed dining at Mon Ami Gabi, but I don't enjoy being treated like a 3 year old.  I was part of a group of 5 who dined there last night.  We...",0.0,Chicago,Mon Ami Gabi,$$$,905,"['2300 N Lincoln Park W', 'Chicago, IL 60614']",(773) 348-8886,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'steak', 'title': 'Steakhouses'}]",i have always enjoyed dining at mon ami gave but i dont enjoy being treated like a 3 year old  i was part of a group of 5 who dined there last night  we,"['always', 'dining', 'year', 'old', 'part', 'group', 'last', 'night']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['always_dining', 'year_old', 'part_group', 'last_night']","['always_dining', 'year_old', 'part_group', 'last_night']"
HJg9TbpyWvb6-AFPdb7NCA,"Went for my birthday dinner. Wanted to like it but was unimpressed.

Service: attentive when we got there (early before 6), a bit lacking after the place...",,New York City,King,$$$,205,"['18 King St', 'New York, NY 10014']",(917) 825-1618,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","went for my birthday dinner wanted to like it but was impressed

service attentive when we got there early before 6 a bit lacking after the place","['birthday', 'dinner', 'impressed', 'service', 'attentive', 'early', 'bit', 'lacking', 'place']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['birthday', 'dinner_impressed', 'service', 'attentive_early', 'bit_lacking', 'place']","['birthday', 'dinner_impressed', 'service', 'attentive_early', 'bit_lacking', 'place']"
LY7ERi0y0OPzk-pNhFadDw,"At Camphor the focus is on the food, and that shows in the superbly prepared French dishes. 

Loved the menus. They were kept very simple and minimalistic....",0.0,Los Angeles,Camphor,$$$$,274,"['923 East 3rd St', 'Los Angeles, CA 90013']",(213) 626-8888,"[{'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}]","at camphor the focus is on the food and that shows in the superb prepared french dishes 

loved the venus they were kept very simple and minimalistic","['camphor', 'focus', 'food', 'superb', 'french', 'dish', 'venus', 'simple', 'minimalistic']","[['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['camphor', 'focus', 'food', 'superb', 'french', 'dish', 'venus', 'simple', 'minimalistic']","['camphor', 'focus', 'food', 'superb', 'french', 'dish', 'venus', 'simple', 'minimalistic']"
rurEtdwwDGGLwuQlWKT5KA,Great place for Mediterranean food in Chicago! The food was exquisite and service was great! The octopus was cooked to perfection and so was the chicken dish!,0.0,Chicago,CDA,$$$,348,"['20 E Chestnut St', 'Chicago, IL 60611']",(312) 324-4063,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",great place for mediterranean food in chicago the food was exquisite and service was great the octopus was cooked to perfection and so was the chicken dish,"['great', 'place', 'mediterranean', 'food', 'food', 'exquisite', 'service', 'great', 'octopus', 'perfection', 'chicken', 'dish']","[['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],2,"['great', 'place', 'mediterranean', 'food', 'food', 'exquisite', 'service', 'great', 'octopus', 'perfection', 'chicken', 'dish']","['great', 'place', 'mediterranean', 'food', 'food', 'exquisite', 'service', 'great', 'octopus', 'perfection', 'chicken', 'dish']"
tpuKzQh5d6veDB-M9qU6Fw,"I went to ChouChou back several years ago, had a mediocre experience. But a few years ago, they recently changed ownership, and also my husband and I have...",0.0,San Francisco,ChouChou French Bistro,$$$,1331,"['400 Dewey Blvd', 'San Francisco, CA 94116']",(415) 242-0960,"[{'alias': 'french', 'title': 'French'}]",i went to chouchou back several years ago had a mediocre experience but a few years ago they recently changed ownership and also my husband and i have,"['chouchou', 'several', 'year', 'ago', 'mediocre', 'experience', 'year', 'ago', 'recently', 'ownership', 'also', 'husband']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['chouchou_several', 'year_ago', 'mediocre', 'experience', 'year_ago', 'recently_ownership', 'also_husband']","['chouchou_several', 'year_ago', 'mediocre', 'experience', 'year_ago', 'recently_ownership', 'also_husband']"
kBJdl7y-MALnpKwU_HcYkA,We went here to celebrate a work promotion and we absolutely loved the food and service! In particular the manager Adam was very kind and helped us choose...,0.0,Los Angeles,Juliet,$$$,169,"['8888 Washington Blvd', 'Culver City, CA 90232']",(310) 643-5853,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",we went here to celebrate a work promotion and we absolutely loved the food and service in particular the manager adam was very kind and helped us choose,"['work', 'promotion', 'absolutely', 'food', 'service', 'particular', 'manager', 'kind']","[['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['work', 'promotion', 'absolutely', 'food', 'service', 'particular', 'manager', 'kind']","['work', 'promotion', 'absolutely', 'food', 'service', 'particular', 'manager', 'kind']"
KalAJyO0Zpg3K1wVwYXBHA,"I wanted to like Marché Bacchus so badly, but the soupy and bland grits and super slow service were pretty unforgivable. For a restaurant with a James Beard...",,Las Vegas,Marché Bacchus,$$$,1180,"['2620 Regatta Dr', 'Ste 106', 'Las Vegas, NV 89128']",(702) 804-8008,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",i wanted to like march bacchus so badly but the soup and bland writs and super slow service were pretty unforgivable for a restaurant with a james beard,"['badly', 'soup', 'bland', 'writ', 'super', 'slow', 'service', 'pretty', 'unforgivable', 'restaurant']","[['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['badly_soup', 'bland_writ', 'super_slow', 'service_pretty', 'unforgivable_restaurant']","['badly_soup', 'bland_writ', 'super_slow', 'service_pretty', 'unforgivable_restaurant']"
pgri9CUZXGy9hi6UMMQR6A,"On Christmas Eve morning I came here with my husband, my cousin and her family. This restaurant was empty because there's no college kids due to the...",0.0,Philadelphia,Louie Louie,$$$,420,"['3611 Walnut St', 'Philadelphia, PA 19104']",(267) 805-8585,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'french', 'title': 'French'}]",on christmas eve morning i came here with my husband my cousin and her family this restaurant was empty because there no college kiss due to the,"['morning', 'husband', 'cousin', 'family', 'restaurant', 'empty', 'college', 'kiss']","[['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],0,"['morning_husband', 'cousin_family', 'restaurant_empty', 'college_kiss']","['morning_husband', 'cousin_family', 'restaurant_empty', 'college_kiss']"
ETgJqJHV7BW6pIr9Ox74sA,"My wife and sister-in-law have made a yearly tradition of a New York trip and I finally was invited. This was the first stop and man, its worth it. 

First...",0.0,New York City,Amélie,$$$,2926,"['22 W 8th St', 'New York, NY 10011']",(212) 533-2962,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","my wife and sisterinlaw have made a yearly tradition of a new york trip and i finally was invited this was the first stop and man its worth it 

first","['wife', 'sisterinlaw', 'yearly', 'tradition', 'trip', 'finally', 'first', 'stop', 'worth', 'first']","[['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['wife', 'sisterinlaw', 'yearly', 'tradition', 'trip', 'finally', 'first', 'stop', 'worth', 'first']","['wife', 'sisterinlaw', 'yearly', 'tradition', 'trip', 'finally', 'first', 'stop', 'worth', 'first']"
